Unnamed: 0,type,is_practice,original_item_cost,highlight_cost,click_values,payoff_matrix,original_cost_matrix,final_cost_matrix,weights,highlight_weight,weights_deviation,trial_num,selected_option,gross_earnings,net_earnings,click_cost,uncovered_values,num_values_revealed,num_options,num_features,reaction_time,points_click_cost,points_action_utility,points_metalevel_reward,is_control,highlight_index,selected_option_highlight_value,trial_type,trial_index,time_elapsed,nudge_highlighted_values_are_even,highlight_value,maximized_highlighted_option,highlight_num_clicks,highlight_weight_check,highlight_num_reveals,participant_id,weights_sum
3980,traffic-light-mouselab,False,3,1,"[1, 1, 1, 6, 6, 6, 7, 7, 7, 12, 12, 12]","[[6, 6, 5, 1, 6], [3, 3, 6, 3, 3], [4, 1, 9, 5, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 0, 3, 3, 3], [3, 0, 0, 3, 3], [1, 1, 0, 1, 1]]","[14, 4, 12]",12,12,20,2,0.067,0.0636666666666667,0.0033333333333333,"[1, 6, 7, 12]",4,5,3,8753,10,202,192,False,2,9,traffic-light-mouselab,24,1043199,True,9,1,3,12,1,134,30
3981,traffic-light-mouselab,False,3,1,"[0, 0, 5, 5, 5, 6, 6, 6, 1, 1, 1, 2, 2, 2, 7, 7, 7, 7, 7, 12, 12, 11, 11, 11, 11, 10, 10, 10, 10, 12, 12, 12, 12, 13, 13, 13, 8, 8, 8, 8, 3, 3, 3, 3, 4, 4, 4, 9, 9, 9, 9, 9, 14, 14, 14]","[[7, 4, 5, 3, 5], [7, 3, 4, 5, 2], [2, 6, 4, 3, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[1, 14, 15]",1,18,21,1,0.045,0.0303333333333333,0.0146666666666667,"[5, 6, 1, 2, 7, 11, 10, 12, 13, 8, 3, 4, 9, 14]",14,5,3,35070,44,136,92,True,0,4,traffic-light-mouselab,25,1080920,True,4,0,15,1,4,134,30
3982,traffic-light-mouselab,False,3,1,"[0, 0, 5, 5, 5, 5, 0, 0, 0, 0, 10, 10, 10, 10, 11, 11, 11, 11, 6, 6, 6, 6]","[[4, 6, 7, 2, 6], [7, 8, 2, 6, 7], [6, 9, 2, 2, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 0, 3, 3, 3], [0, 0, 3, 3, 3]]","[5, 23, 2]",23,26,22,1,0.077,0.072,0.005,"[5, 0, 10, 11, 6]",5,5,3,14209,15,232,217,True,1,8,traffic-light-mouselab,26,1097891,True,8,1,8,23,2,134,30
3983,traffic-light-mouselab,False,3,1,"[1, 1, 1, 1, 6, 6, 6, 6, 11, 11, 11, 5, 5, 5, 10, 10, 10, 7, 7, 7, 12, 12, 12]","[[4, 6, 6, 5, 7], [6, 5, 8, 5, 4], [3, 6, 6, 6, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [0, 0, 0, 1, 1], [0, 0, 0, 3, 3]]","[9, 10, 11]",10,2,23,2,0.067,0.062,0.005,"[1, 6, 11, 5, 10, 7, 12]",7,5,3,15795,15,200,185,False,1,8,traffic-light-mouselab,27,1116582,True,8,1,10,10,3,134,30
3984,traffic-light-mouselab,False,3,1,"[1, 1, 1, 0, 0, 0, 5, 5, 5, 5, 10, 10, 10]","[[5, 1, 5, 3, 5], [5, 4, 1, 7, 3], [8, 6, 6, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 3, 3, 3], [0, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[3, 19, 8]",3,18,24,0,0.058,0.054,0.004,"[1, 0, 5, 10]",4,5,3,8750,12,174,162,True,0,5,traffic-light-mouselab,28,1128119,True,5,1,6,3,2,134,30
3985,traffic-light-mouselab,False,3,1,"[0, 0, 0, 5, 5, 5, 6, 6, 6, 1, 1, 1, 11, 11, 11]","[[6, 7, 8, 3, 5], [4, 6, 6, 2, 3], [4, 8, 1, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 3, 3, 3], [0, 0, 3, 3, 3], [3, 0, 3, 3, 3]]","[2, 17, 11]",17,16,25,1,0.068,0.063,0.005,"[0, 5, 6, 1, 11]",5,5,3,12608,15,204,189,True,1,6,traffic-light-mouselab,29,1142694,True,6,1,6,17,2,134,30
3986,traffic-light-mouselab,False,3,1,"[11, 11, 11, 6, 6, 6, 6, 1, 1, 1, 0, 0, 0, 5, 5, 5, 7, 7, 7, 12, 12, 3, 3, 3, 3, 8, 8, 8, 9, 9, 9]","[[6, 7, 4, 4, 4], [4, 3, 6, 4, 4], [8, 7, 5, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 3, 0, 3], [0, 0, 0, 0, 0], [1, 0, 0, 1, 1]]","[2, 4, 24]",24,28,26,2,0.051,0.0423333333333333,0.0086666666666666,"[11, 6, 1, 0, 5, 7, 12, 3, 8, 9]",10,5,3,18883,26,152,126,False,2,5,traffic-light-mouselab,30,1163875,True,5,0,5,24,2,134,30
3987,traffic-light-mouselab,False,3,1,"[0, 0, 0, 5, 5, 5, 5]","[[7, 2, 5, 5, 5], [6, 4, 6, 2, 1], [2, 1, 5, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[15, 5, 10]",5,10,27,0,0.052,0.05,0.002,"[0, 5]",2,5,3,6994,6,155,149,True,1,6,traffic-light-mouselab,31,1173435,True,6,1,4,5,1,134,30
3988,traffic-light-mouselab,False,3,1,"[0, 0, 0, 5, 5, 5, 10, 10, 10, 1, 1, 1, 6, 6, 6, 11, 11, 11, 12, 12, 12, 12, 12, 7, 7, 7, 2, 2, 2, 2, 3, 3, 3, 8, 8, 8, 8, 4, 4, 4, 9, 9, 9, 9]","[[9, 5, 1, 3, 4], [4, 6, 6, 5, 3], [5, 5, 7, 1, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 3, 3]]","[2, 19, 9]",2,18,28,0,0.046,0.0363333333333333,0.0096666666666666,"[0, 5, 10, 1, 6, 11, 12, 7, 2, 3, 8, 4, 9]",13,5,3,27116,29,139,110,False,0,9,traffic-light-mouselab,32,1202504,True,9,1,16,2,5,134,30
3989,traffic-light-mouselab,False,3,1,"[0, 0, 5, 5, 5, 5, 10, 10, 10, 11, 11, 11, 11, 6, 6, 6, 6, 1, 1, 1, 2, 2, 2, 7, 7, 7, 12, 12, 12, 13, 13, 13, 8, 8, 8, 3, 3, 3, 4, 4, 4, 9, 9, 9, 14, 14, 14]","[[7, 4, 3, 4, 7], [2, 6, 6, 6, 5], [3, 5, 4, 3, 5]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[14, 12, 4]",14,12,29,4,0.059,0.0473333333333333,0.0116666666666667,"[0, 5, 10, 11, 6, 1, 2, 7, 12, 13, 8, 3, 4, 9, 14]",15,5,3,28375,35,178,143,False,0,7,traffic-light-mouselab,33,1232969,True,7,1,14,14,5,134,30
3990,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 5, 5, 5, 10, 10, 10, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[7, 5, 6, 5, 5], [6, 4, 2, 4, 4], [3, 3, 5, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 3, 3, 3, 3]]","[9, 13, 8]",13,6,30,0,0.055,0.044,0.011,"[0, 1, 2, 3, 4, 5, 10, 6, 7, 8, 9]",11,5,3,23772,33,165,132,True,1,6,traffic-light-mouselab,34,1259368,True,6,1,15,13,5,134,30
4021,traffic-light-mouselab,True,3,1,"[0, 14, 3, 12, 11, 2, 10, 5, 5, 5, 7, 7, 7, 0, 0, 0, 0, 3, 3, 2, 2, 1, 1, 1, 6, 6, 6, 8, 8, 8, 13, 13, 13, 9, 9, 9, 4, 4, 4, 4, 14]","[[4, 3, 1, 6, 4], [8, 5, 9, 4, 3], [6, 5, 4, 9, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[1, 2, 27]",27,34,1,2,0.042,0.0303333333333333,0.0116666666666667,"[14, 12, 11, 10, 5, 7, 0, 3, 2, 1, 6, 8, 13, 9, 4]",15,5,3,82605,35,127,92,False,2,4,traffic-light-mouselab,4,258743,False,4,0,8,27,5,136,30
4022,traffic-light-mouselab,True,3,1,[],"[[3, 5, 4, 5, 6], [7, 4, 4, 5, 5], [4, 5, 8, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[6, 20, 4]",20,20,2,3,0.05,0.05,0.0,[],0,5,3,7965,0,150,150,True,1,5,traffic-light-mouselab,5,275541,False,5,0,0,20,0,136,30
4023,traffic-light-mouselab,False,3,1,"[10, 10, 5, 5, 5, 0, 0, 0]","[[4, 8, 4, 6, 6], [4, 7, 9, 7, 5], [5, 2, 7, 2, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 3, 3, 3, 3], [0, 3, 3, 3, 3], [0, 1, 1, 1, 1]]","[3, 6, 21]",21,22,3,2,0.071,0.0686666666666667,0.0023333333333333,"[10, 5, 0]",3,5,3,14765,7,213,206,False,2,7,traffic-light-mouselab,7,304494,False,7,1,2,21,1,136,30
4024,traffic-light-mouselab,False,3,1,[],"[[7, 6, 6, 5, 7], [4, 7, 2, 6, 5], [6, 6, 6, 6, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[13, 14, 3]",13,14,4,4,0.061,0.061,0.0,[],0,5,3,7934,0,182,182,False,0,7,traffic-light-mouselab,8,314110,False,7,1,0,13,0,136,30
4025,traffic-light-mouselab,False,3,1,"[13, 13, 8, 8, 8, 3, 3, 3, 1, 1, 1, 11]","[[5, 8, 5, 4, 6], [5, 5, 1, 7, 5], [3, 5, 8, 5, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 0, 3, 0, 3], [3, 3, 3, 0, 3], [1, 0, 1, 0, 1]]","[3, 18, 9]",9,16,5,1,0.053,0.0493333333333333,0.0036666666666666,"[13, 8, 3, 1, 11]",5,5,3,19703,11,159,148,False,2,5,traffic-light-mouselab,9,335934,False,5,0,3,9,2,136,30
4026,traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 13, 13, 13, 12, 12, 12]","[[2, 4, 7, 7, 4], [5, 7, 6, 4, 6], [7, 5, 5, 7, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 0, 0, 3]]","[25, 1, 4]",25,30,6,3,0.069,0.0653333333333333,0.0036666666666666,"[0, 1, 2, 3, 4, 13, 12]",7,5,3,10262,11,207,196,False,0,7,traffic-light-mouselab,10,347974,False,7,1,5,25,5,136,30
4027,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 1, 1, 1, 0, 0, 0, 3, 3, 3]","[[4, 6, 2, 5, 4], [4, 4, 5, 3, 3], [5, 5, 2, 5, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 3, 0, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[10, 19, 1]",1,18,7,1,0.047,0.0423333333333333,0.0046666666666666,"[10, 11, 12, 13, 14, 1, 0, 3]",8,5,3,10150,14,141,127,False,2,5,traffic-light-mouselab,11,360222,False,5,1,5,1,5,136,30
4028,traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9, 1, 1, 1]","[[5, 5, 3, 6, 5], [1, 8, 5, 4, 5], [5, 3, 5, 3, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 0, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[8, 20, 2]",8,20,8,1,0.069,0.063,0.006,"[5, 6, 7, 8, 9, 1]",6,5,3,13054,18,206,188,True,0,5,traffic-light-mouselab,12,374926,False,5,0,3,8,1,136,30
4029,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[4, 3, 4, 4, 5], [6, 6, 5, 8, 5], [4, 4, 6, 4, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[2, 22, 6]",6,24,9,2,0.051,0.046,0.005,"[10, 11, 12, 13, 14]",5,5,3,46382,15,154,139,True,2,6,traffic-light-mouselab,13,423566,False,6,1,15,6,5,136,30
4030,traffic-light-mouselab,False,3,1,"[0, 0, 5, 5, 5, 10, 10, 10, 6, 6, 6, 11, 11, 11, 1, 1, 1, 2, 2, 7, 7, 7, 12, 12, 12, 3, 3, 3, 8, 8, 8, 13, 13, 13, 4, 4, 9, 9, 14, 14, 14, 9, 9]","[[8, 4, 4, 3, 4], [7, 5, 6, 4, 8], [2, 4, 4, 4, 3]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","[27, 2, 1]",27,34,10,0,0.077,0.0653333333333333,0.0116666666666667,"[0, 5, 10, 6, 11, 1, 2, 7, 12, 3, 8, 13, 4, 14, 9]",15,5,3,22270,35,232,197,False,0,8,traffic-light-mouselab,14,451215,False,8,1,12,27,5,136,30
4031,traffic-light-mouselab,False,3,1,"[0, 0, 0]","[[6, 6, 9, 5, 8], [8, 5, 3, 8, 5], [5, 5, 3, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[10, 10, 10]",10,0,11,2,0.05,0.049,0.001,[0],1,5,3,4078,3,150,147,True,1,3,traffic-light-mouselab,15,458022,False,3,0,0,10,0,136,30
4032,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14]","[[6, 5, 7, 6, 6], [3, 4, 5, 4, 6], [5, 3, 8, 6, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[13, 4, 13]",4,12,12,2,0.072,0.062,0.01,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14]",10,5,3,12678,30,215,185,True,1,5,traffic-light-mouselab,16,472254,False,5,0,0,4,0,136,30
4033,traffic-light-mouselab,False,3,1,"[10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 2, 2, 2, 0, 0, 0, 4, 4, 4]","[[6, 6, 4, 3, 6], [3, 6, 5, 4, 6], [5, 5, 5, 5, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 0, 3, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[8, 6, 16]",16,12,13,0,0.049,0.041,0.008,"[10, 11, 12, 13, 14, 2, 0, 4]",8,5,3,13486,24,146,122,True,2,5,traffic-light-mouselab,17,487414,False,5,1,15,16,5,136,30
4034,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 14, 14, 14, 7, 7, 7]","[[4, 3, 7, 5, 4], [7, 5, 3, 3, 3], [4, 4, 5, 6, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 0, 3, 3], [0, 0, 0, 0, 0]]","[18, 4, 8]",18,16,14,2,0.059,0.048,0.011,"[0, 1, 2, 3, 4, 10, 11, 12, 13, 14, 7]",11,5,3,12510,33,178,145,True,0,7,traffic-light-mouselab,18,501118,False,7,1,15,18,5,136,30
4035,traffic-light-mouselab,False,3,1,[],"[[4, 3, 2, 7, 6], [7, 7, 9, 4, 5], [8, 5, 3, 6, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[7, 7, 16]",7,12,15,4,0.058,0.058,0.0,[],0,5,3,2974,0,173,173,False,1,5,traffic-light-mouselab,19,505918,False,5,0,0,7,0,136,30
4036,traffic-light-mouselab,False,3,1,[],"[[5, 7, 5, 5, 6], [4, 7, 4, 4, 6], [2, 7, 3, 3, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[3, 26, 1]",26,32,16,0,0.04,0.04,0.0,[],0,5,3,2710,0,121,121,True,1,4,traffic-light-mouselab,20,511654,False,4,0,0,26,0,136,30
4037,traffic-light-mouselab,False,3,1,"[0, 0, 0, 0, 10, 10, 10, 11, 11, 11, 12, 12, 12, 13, 13, 13, 3, 3, 3, 1, 1, 1, 14, 14, 14, 4, 4, 4]","[[2, 5, 4, 1, 4], [3, 5, 3, 5, 6], [5, 6, 5, 4, 7]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 3, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[14, 9, 7]",14,8,17,4,0.053,0.044,0.009,"[0, 10, 11, 12, 13, 3, 1, 14, 4]",9,5,3,16294,27,159,132,True,0,4,traffic-light-mouselab,21,529038,False,4,0,13,14,4,136,30
4038,traffic-light-mouselab,False,3,1,"[0, 0, 0, 10, 10, 10, 4, 4, 4, 13, 13, 13, 3, 3, 3]","[[6, 6, 6, 8, 4], [4, 6, 6, 7, 4], [3, 6, 3, 4, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 0, 0], [3, 3, 3, 3, 3], [0, 3, 3, 0, 3]]","[20, 7, 3]",20,20,18,3,0.074,0.069,0.005,"[0, 10, 4, 13, 3]",5,5,3,11262,15,221,206,True,0,8,traffic-light-mouselab,22,541686,False,8,1,9,20,3,136,30
4039,traffic-light-mouselab,False,3,1,"[0, 0, 0, 4, 4, 4, 10, 10, 10, 14, 14, 14, 9, 9, 9]","[[4, 6, 5, 5, 5], [1, 2, 5, 4, 7], [4, 4, 6, 5, 6]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 0], [3, 3, 3, 3, 0], [0, 3, 3, 3, 0]]","[24, 5, 1]",24,28,19,4,0.054,0.049,0.005,"[0, 4, 10, 14, 9]",5,5,3,10862,15,161,146,True,0,5,traffic-light-mouselab,23,553790,False,5,0,6,24,2,136,30
4040,traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 12, 12, 12, 13, 13, 13, 10, 10, 10]","[[4, 0, 6, 4, 5], [5, 9, 3, 4, 7], [6, 7, 2, 7, 6]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [0, 3, 0, 0, 3]]","[3, 20, 7]",3,20,20,3,0.047,0.0423333333333333,0.0046666666666666,"[0, 1, 2, 3, 4, 12, 13, 10]",8,5,3,8342,14,141,127,False,0,4,traffic-light-mouselab,24,563150,False,4,0,5,3,5,136,30
4041,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 13, 13, 13, 4]","[[4, 5, 3, 6, 5], [5, 6, 6, 5, 7], [4, 3, 2, 7, 4]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 3, 0, 3]]","[22, 7, 1]",22,24,21,3,0.058,0.052,0.006,"[0, 1, 2, 3, 13, 4]",6,5,3,9366,18,174,156,True,0,6,traffic-light-mouselab,25,574047,False,6,1,15,22,5,136,30
4042,traffic-light-mouselab,False,3,1,"[10, 10, 10, 0, 0, 0]","[[6, 5, 3, 5, 4], [3, 5, 9, 5, 2], [9, 2, 0, 4, 8]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [3, 3, 3, 3, 3], [0, 3, 3, 3, 3]]","[3, 15, 12]",12,14,22,0,0.057,0.055,0.002,"[10, 0]",2,5,3,8486,6,171,165,True,2,9,traffic-light-mouselab,26,583790,False,9,1,3,12,1,136,30
4043,traffic-light-mouselab,False,3,1,"[5, 5, 5, 6, 6, 6, 7, 7, 7, 8, 8, 8, 9, 9, 9]","[[2, 6, 3, 7, 5], [4, 7, 5, 7, 3], [5, 7, 7, 6, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[3, 3, 3, 3, 3], [0, 0, 0, 0, 0], [3, 3, 3, 3, 3]]","[1, 28, 1]",28,36,23,1,0.07,0.065,0.005,"[5, 6, 7, 8, 9]",5,5,3,14590,15,209,194,True,1,7,traffic-light-mouselab,27,600166,False,7,1,15,28,5,136,30
4044,traffic-light-mouselab,False,3,1,"[5, 6, 7, 8, 9, 0, 0, 0, 10, 10, 10]","[[4, 6, 3, 2, 4], [9, 5, 5, 6, 6], [3, 4, 6, 8, 6]]","[[3, 3, 3, 3, 3], [1, 1, 1, 1, 1], [3, 3, 3, 3, 3]]","[[0, 3, 3, 3, 3], [0, 0, 0, 0, 0], [0, 3, 3, 3, 3]]","[18, 5, 7]",5,16,24,0,0.046,0.0423333333333333,0.0036666666666666,"[5, 6, 7, 8, 9, 0, 10]",7,5,3,8734,11,138,127,False,1,9,traffic-light-mouselab,28,611958,False,9,1,5,5,5,136,30
4045,traffic-light-mouselab,False,3,1,"[0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 9, 9, 9, 8, 8, 8, 7, 7, 7, 6, 6, 6, 5, 5, 5, 10, 10, 10, 12, 12, 12]","[[4, 5, 5, 4, 5], [5, 3, 8, 5, 7], [6, 6, 4, 1, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 3, 0, 3, 3]]","[2, 6, 22]",2,24,25,2,0.049,0.037,0.012,"[0, 1, 2, 3, 4, 9, 8, 7, 6, 5, 10, 12]",12,5,3,12838,36,146,110,True,0,5,traffic-light-mouselab,29,625990,False,5,1,15,2,5,136,30
4046,traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 12, 12, 12, 14, 14, 14]","[[5, 3, 6, 3, 6], [5, 7, 7, 4, 8], [5, 5, 3, 4, 4]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 3, 0, 3, 0]]","[15, 11, 4]",15,12,26,4,0.065,0.0613333333333333,0.0036666666666666,"[0, 1, 2, 3, 4, 12, 14]",7,5,3,6406,11,194,183,False,0,6,traffic-light-mouselab,30,633774,False,6,1,5,15,5,136,30
4047,traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 11, 11, 11, 14, 14, 14]","[[5, 8, 4, 4, 6], [3, 4, 5, 3, 4], [5, 7, 8, 2, 1]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [3, 3, 3, 3, 3], [3, 0, 3, 3, 0]]","[23, 5, 2]",23,26,27,1,0.073,0.0693333333333333,0.0036666666666666,"[0, 1, 2, 3, 4, 11, 14]",7,5,3,6142,11,218,207,False,0,8,traffic-light-mouselab,31,641078,False,8,1,5,23,5,136,30
4048,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 3, 3, 3, 0, 0, 0, 5, 5, 5, 8, 8, 8, 1, 1, 1]","[[5, 3, 6, 5, 7], [4, 6, 5, 4, 6], [7, 6, 3, 7, 5]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[0, 0, 3, 0, 3], [0, 3, 3, 0, 3], [0, 0, 0, 0, 0]]","[15, 4, 11]",11,12,28,3,0.056,0.0493333333333333,0.0066666666666666,"[10, 11, 12, 13, 14, 3, 0, 5, 8, 1]",10,5,3,10278,20,168,148,False,2,7,traffic-light-mouselab,32,652222,False,7,1,5,11,5,136,30
4049,traffic-light-mouselab,False,3,1,"[0, 1, 2, 3, 4, 10, 10, 10, 11, 11, 11, 5, 5, 5, 6, 6, 6]","[[9, 8, 6, 5, 5], [2, 4, 5, 8, 5], [6, 4, 6, 6, 7]]","[[1, 1, 1, 1, 1], [3, 3, 3, 3, 3], [3, 3, 3, 3, 3]]","[[0, 0, 0, 0, 0], [0, 0, 3, 3, 3], [0, 0, 3, 3, 3]]","[17, 6, 7]",17,14,29,0,0.069,0.0633333333333333,0.0056666666666666,"[0, 1, 2, 3, 4, 10, 11, 5, 6]",9,5,3,13023,17,207,190,False,0,9,traffic-light-mouselab,33,666406,False,9,1,5,17,5,136,30
4050,traffic-light-mouselab,False,3,1,"[10, 11, 12, 13, 14, 4, 4, 4, 3, 3, 3]","[[4, 5, 7, 5, 5], [6, 4, 5, 4, 6], [4, 4, 5, 7, 9]]","[[3, 3, 3, 3, 3], [3, 3, 3, 3, 3], [1, 1, 1, 1, 1]]","[[3, 3, 3, 0, 0], [3, 3, 3, 3, 3], [0, 0, 0, 0, 0]]","[8, 3, 19]",19,18,30,4,0.076,0.0723333333333333,0.0036666666666666,"[10, 11, 12, 13, 14, 4, 3]",7,5,3,8150,11,229,218,False,2,9,traffic-light-mouselab,34,676118,False,9,1,5,19,5,136,30
